0 9 X 4
0 5 X 4
0 2 X 4
0 10 X 4
0 6 X 4
0 1 X 4
0 0 X 4
0 11 X 4
0 7 X 4
0 4 X 4
0 3 X 4
0 8 X 4
0 13 X 4
0 14 X 4
0 15 X 4
0 12 X 4
0 16 X 4
0 18 X 4
0 20 X 4
0 19 X 4
0 21 X 4
0 17 X 4
0 22 X 4
0 23 X 4
0 24 X 4
0 26 X 4
0 27 X 4
0 25 X 4
0 29 X 4
0 28 X 4
0 30 X 4
0 32 X 4
0 34 X 4
0 31 X 4
0 33 X 4
0 35 X 4
0 36 X 4
0 42 X 4
0 37 X 4
0 40 X 4
0 39 X 4
0 38 X 4
0 43 X 4
0 41 X 4
0 44 X 4
0 45 X 4
0 46 X 4
0 47 X 4
0 48 X 4
0 52 X 2
0 49 X 4
0 50 X 2
0 51 X 2
0 53 X 2
0 54 X 2
0 56 X 2
0 55 X 2
0 57 X 2
0 58 X 2
0 59 X 2
0 62 X 2
0 61 X 2
0 63 X 2
0 60 X 2
0 64 X 2
0 66 X 2
0 65 X 2
0 67 X 2
0 68 X 2
0 69 X 2
0 70 X 2
0 71 X 2
0 72 X 2
0 73 X 2
0 74 X 2
0 76 X 2
0 75 X 2
0 78 X 2
0 77 X 2
0 79 X 2
0 80 X 2
0 81 X 2
0 82 X 2
0 83 X 2
0 84 X 2
0 85 X 2
0 86 X 2
0 87 X 2
0 88 X 2
0 89 X 2
0 90 X 2
0 91 X 2
0 92 X 2
0 93 X 2
0 94 X 2
0 97 X 2
0 95 X 2
0 98 X 2
0 96 X 2
0 99 X 2
1 0 X 4
1 1 X 4
1 2 X 4
1 3 X 4
1 4 X 4
1 5 X 4
1 6 X 4
1 7 X 4
1 9 X 4
1 10 X 4
1 12 X 4
1 11 X 4
1 8 X 4
1 13 X 4
1 14 X 4
1 15 X 4
1 17 X 4
1 16 X 4
1 18 X 4
1 20 X 4
1 19 X 4
1 23 X 4
1 22 X 4
1 21 X 4
1 25 X 4
1 24 X 4
1 27 X 4
1 29 X 4
1 26 X 4
1 28 X 4
1 30 X 4
1 31 X 4
1 32 X 4
1 34 X 4
1 35 X 4
1 33 X 4
1 36 X 4
1 40 X 4
1 39 X 4
1 38 X 4
1 41 X 4
1 37 X 4
1 42 X 4
1 43 X 4
1 46 X 4
1 44 X 4
1 45 X 4
1 48 X 4
1 47 X 4
1 49 X 4
1 50 X 2
1 51 X 2
1 52 X 2
1 53 X 2
1 54 X 2
1 55 X 2
1 56 X 2
1 57 X 2
1 58 X 2
1 59 X 2
1 60 X 2
1 63 X 2
1 61 X 2
1 62 X 2
1 64 X 2
1 66 X 2
1 65 X 2
1 67 X 2
1 68 X 2
1 69 X 2
1 70 X 2
1 71 X 2
1 72 X 2
1 75 X 2
1 73 X 2
1 74 X 2
1 76 X 2
1 77 X 2
1 78 X 2
1 79 X 2
1 80 X 2
1 81 X 2
1 82 X 2
1 83 X 2
1 84 X 2
1 85 X 2
1 86 X 2
1 88 X 2
1 87 X 2
1 89 X 2
1 91 X 2
1 90 X 2
1 93 X 2
1 94 X 2
1 95 X 2
1 92 X 2
1 99 X 2
1 98 X 2
1 97 X 2
1 96 X 2
2 0 X 4
2 1 X 4
2 2 X 4
2 4 X 4
2 5 X 4
2 6 X 4
2 3 X 4
2 7 X 4
2 8 X 4
2 9 X 4
2 10 X 4
2 11 X 4
2 12 X 4
2 13 X 4
2 14 X 4
2 15 X 4
2 16 X 4
2 17 X 4
2 19 X 4
2 20 X 4
2 18 X 4
2 21 X 4
2 22 X 4
2 23 X 4
2 24 X 4
2 25 X 4
2 26 X 4
2 27 X 4
2 28 X 4
2 29 X 4
2 30 X 4
2 31 X 4
2 33 X 4
2 34 X 4
2 32 X 4
2 35 X 4
2 36 X 4
2 38 X 4
2 37 X 4
2 39 X 4
2 40 X 4
2 43 X 4
2 41 X 4
2 42 X 4
2 44 X 4
2 45 X 4
2 46 X 4
2 47 X 4
2 49 X 4
2 48 X 4
2 50 X 2
2 51 X 2
2 53 X 2
2 54 X 2
2 52 X 2
2 55 X 2
2 56 X 2
2 57 X 2
2 59 X 2
2 58 X 2
2 61 X 2
2 60 X 2
2 62 X 2
2 63 X 2
2 65 X 2
2 64 X 2
2 67 X 2
2 66 X 2
2 68 X 2
2 69 X 2
2 70 X 2
2 71 X 2
2 72 X 2
2 73 X 2
2 74 X 2
2 75 X 2
2 76 X 2
2 77 X 2
2 78 X 2
2 79 X 2
2 80 X 2
2 81 X 2
2 82 X 2
2 85 X 2
2 86 X 2
2 84 X 2
2 83 X 2
2 87 X 2
2 88 X 2
2 89 X 2
2 90 X 2
2 91 X 2
2 92 X 2
2 93 X 2
2 94 X 2
2 95 X 2
2 97 X 2
2 96 X 2
2 99 X 2
3 0 X 4
3 1 X 4
2 98 X 2
