32 84 X 2
80 132 X 1
64 124 X 2
52 104 X 1
140 136 X 1
68 132 X 2
64 12 X 4
56 124 X 2
88 20 X 3
52 136 X 2
60 112 X 1
36 80 X 2
76 136 X 2
68 120 X 1
52 108 X 1
140 140 X 1
72 132 X 2
60 120 X 2
68 8 X 4
92 16 X 3
64 4 X 4
56 20 X 4
36 84 X 2
64 140 X 2
68 136 X 2
68 124 X 1
144 140 X 1
60 124 X 2
56 108 X 1
68 12 X 4
92 20 X 3
60 16 X 4
68 0 X 4
68 136 X 2
40 84 X 2
40 140 X 2
72 124 X 1
140 144 X 1
64 124 X 2
52 112 X 2
72 12 X 4
96 20 X 3
68 140 X 2
60 20 X 4
36 88 X 2
68 4 X 4
92 24 X 0
68 128 X 2
44 136 X 2
60 128 X 2
8 140 X 2
32 140 X 2
72 140 X 2
68 16 X 4
64 20 X 4
32 100 X 2
72 4 X 4
0 132 X 2
56 140 X 2
44 140 X 2
32 36 X 4
12 136 X 2
68 144 X 2
36 136 X 2
60 24 X 4
72 4 X 4
36 96 X 2
68 8 X 4
4 128 X 2
48 140 X 2
60 136 X 2
36 32 X 4
12 140 X 2
72 124 X 1
48 36 X 4
36 140 X 2
76 0 X 4
36 100 X 2
64 20 X 4
44 144 X 2
60 140 X 2
36 36 X 4
16 140 X 2
76 120 X 3
52 32 X 4
40 140 X 2
76 4 X 4
40 100 X 2
68 16 X 4
64 140 X 2
40 36 X 4
12 144 X 2
76 124 X 1
36 144 X 2
80 4 X 3
36 104 X 2
68 20 X 3
36 40 X 4
76 8 X 4
56 116 X 2
72 20 X 3
0 68 X 4
52 72 X 0
48 84 X 4
52 80 X 0
52 84 X 0
56 84 X 0
52 88 X 0
48 100 X 1
52 96 X 4
52 100 X 3
52 54 X 0
62 124 X 2
54 52 X 0
50 34 X 4
2 64 X 4
38 104 X 2
20 134 X 2
52 98 X 4
80 18 X 3
66 20 X 4
32 50 X 4
64 118 X 1
2 130 X 2
54 54 X 0
62 126 X 2
56 54 X 0
2 66 X 4
52 34 X 4
16 130 X 2
50 100 X 1
22 132 X 2
82 16 X 3
34 48 X 4
56 126 X 2
62 120 X 1
4 130 X 2
54 56 X 0
64 126 X 2
4 66 X 4
48 114 X 2
18 128 X 2
50 36 X 4
34 50 X 4
22 134 X 2
58 124 X 2
82 18 X 3
16 66 X 4
2 132 X 2
52 50 X 1
62 128 X 2
50 112 X 2
2 68 X 4
54 48 X 0
18 130 X 2
24 134 X 2
36 50 X 4
84 18 X 3
58 126 X 2
48 50 X 3
18 64 X 4
60 110 X 3
54 50 X 0
32 130 X 2
50 114 X 2
56 50 X 0
52 34 X 4
20 130 X 2
62 108 X 0
22 136 X 2
60 126 X 2
82 20 X 3
34 52 X 4
18 66 X 4
50 48 X 1
54 52 X 0
62 110 X 0
34 128 X 2
52 114 X 2
18 132 X 2
54 32 X 3
64 110 X 0
64 14 X 4
64 114 X 3
58 128 X 2
32 66 X 4
50 50 X 1
20 66 X 4
66 112 X 0
48 54 X 3
34 130 X 2
50 116 X 2
36 86 X 2
54 34 X 3
66 12 X 4
34 64 X 4
62 112 X 3
52 142 X 2
52 50 X 1
50 52 X 2
18 68 X 4
66 114 X 2
36 130 X 2
48 130 X 2
38 84 X 2
56 34 X 3
34 66 X 4
68 114 X 0
66 14 X 4
56 110 X 1
54 140 X 2
50 52 X 2
50 54 X 2
60 114 X 1
34 132 X 2
50 128 X 2
54 36 X 3
38 86 X 2
66 116 X 3
52 54 X 0
36 66 X 4
68 14 X 4
58 108 X 3
54 142 X 2
48 66 X 2
60 122 X 2
50 130 X 2
62 112 X 3
48 38 X 4
40 86 X 2
64 130 X 2
50 56 X 1
66 16 X 4
34 68 X 4
50 64 X 1
58 110 X 1
56 142 X 2
62 120 X 1
52 130 X 2
62 114 X 1
50 36 X 4
66 128 X 2
52 38 X 3
38 88 X 2
60 142 X 2
32 82 X 2
50 66 X 1
62 122 X 2
50 132 X 2
54 144 X 2
60 110 X 3
64 114 X 3
52 66 X 0
50 38 X 3
66 130 X 2
62 140 X 2
54 36 X 3
32 70 X 4
64 122 X 1
34 80 X 2
64 2 X 4
58 112 X 1
12 142 X 2
62 116 X 1
50 68 X 1
68 130 X 2
52 38 X 3
62 142 X 2
34 68 X 4
54 38 X 3
62 124 X 2
34 82 X 2
66 0 X 4
36 134 X 2
14 140 X 2
56 118 X 2
48 82 X 4
66 132 X 2
50 40 X 3
34 70 X 4
64 142 X 2
48 18 X 4
66 2 X 4
36 82 X 2
56 38 X 1
14 142 X 2
58 116 X 1
38 132 X 2
16 134 X 2
50 80 X 3
56 22 X 4
50 16 X 4
68 2 X 4
36 70 X 4
34 84 X 2
54 40 X 1
62 144 X 2
50 82 X 4
38 134 X 2
16 142 X 2
58 118 X 2
58 20 X 4
18 132 X 2
50 18 X 4
66 4 X 4
52 82 X 0
34 72 X 4
32 98 X 2
0 66 X 4
56 142 X 2
58 22 X 4
40 134 X 2
14 144 X 2
52 18 X 4
60 118 X 1
64 18 X 4
50 84 X 4
18 134 X 2
32 34 X 4
34 96 X 2
58 140 X 2
60 22 X 4
38 136 X 2
48 142 X 2
50 20 X 4
66 16 X 4
48 98 X 1
20 134 X 2
58 120 X 2
34 32 X 4
58 142 X 2
34 98 X 2
58 24 X 4
60 118 X 1
48 34 X 4
66 18 X 4
50 140 X 2
50 96 X 3
18 136 X 2
36 102 X 2
60 142 X 2
34 34 X 4
36 98 X 2
0 130 X 2
62 116 X 1
68 18 X 4
50 32 X 4
50 98 X 1
50 142 X 2
38 100 X 2
58 144 X 2
36 34 X 4
34 100 X 2
2 128 X 2
62 118 X 1
52 142 X 2
38 102 X 2
34 36 X 4
60 126 X 2
50 144 X 2
40 102 X 2
67 112 X 0
56 39 X 1
62 119 X 1
12 141 X 2
49 33 X 4
80 17 X 3
1 64 X 4
50 97 X 1
51 56 X 3
1 129 X 2
32 49 X 4
67 113 X 0
65 18 X 4
68 113 X 0
63 118 X 1
50 33 X 4
55 40 X 1
13 140 X 2
49 98 X 1
1 65 X 4
16 129 X 2
81 16 X 3
33 48 X 4
2 129 X 2
52 51 X 4
67 114 X 0
53 50 X 0
63 119 X 1
49 34 X 4
48 113 X 2
13 141 X 2
2 65 X 4
16 65 X 4
17 128 X 2
81 17 X 3
33 49 X 4
32 129 X 2
1 130 X 2
53 51 X 0
64 119 X 1
48 49 X 3
49 112 X 2
54 51 X 0
1 66 X 4
14 141 X 2
17 129 X 2
82 17 X 3
17 64 X 4
34 49 X 4
33 128 X 2
16 135 X 2
53 52 X 0
63 120 X 1
49 113 X 2
49 48 X 3
62 123 X 2
54 55 X 0
81 18 X 3
13 142 X 2
18 129 X 2
33 129 X 2
17 65 X 4
33 50 X 4
17 134 X 2
55 54 X 0
50 113 X 2
50 39 X 3
49 49 X 3
63 122 X 2
55 55 X 0
48 37 X 4
64 113 X 4
17 130 X 2
34 129 X 2
32 65 X 4
18 65 X 4
17 135 X 2
56 55 X 0
49 114 X 2
65 112 X 0
51 38 X 3
63 123 X 2
50 49 X 1
49 36 X 4
55 56 X 0
50 53 X 2
33 130 X 2
33 64 X 4
17 66 X 4
48 129 X 2
18 135 X 2
65 113 X 4
51 39 X 3
64 123 X 2
49 50 X 3
49 37 X 4
51 52 X 1
22 135 X 2
66 113 X 0
64 115 X 3
33 65 X 4
54 37 X 3
49 128 X 2
17 136 X 2
52 39 X 3
63 124 X 2
48 65 X 2
50 37 X 4
65 114 X 3
23 134 X 2
51 53 X 1
65 114 X 3
34 65 X 4
49 129 X 2
55 36 X 3
66 131 X 2
51 40 X 3
52 53 X 0
18 135 X 2
49 64 X 1
49 38 X 4
64 129 X 2
65 115 X 3
23 135 X 2
33 66 X 4
50 129 X 2
55 37 X 3
67 130 X 2
50 37 X 4
19 134 X 2
49 65 X 1
51 54 X 2
38 135 X 2
65 128 X 2
66 115 X 3
49 130 X 2
32 81 X 2
24 135 X 2
56 37 X 1
67 131 X 2
51 36 X 3
19 135 X 2
50 65 X 1
48 55 X 1
39 134 X 2
65 129 X 2
65 116 X 3
64 1 X 4
33 80 X 2
55 38 X 1
23 136 X 2
20 135 X 2
68 131 X 2
51 37 X 3
49 66 X 1
49 54 X 2
39 135 X 2
52 55 X 0
66 129 X 2
48 17 X 4
65 0 X 4
33 81 X 2
52 39 X 3
53 54 X 0
48 81 X 4
19 136 X 2
67 132 X 2
52 37 X 3
49 55 X 2
40 135 X 2
65 130 X 2
49 16 X 4
53 55 X 0
53 38 X 3
34 81 X 2
65 1 X 4
54 55 X 0
49 80 X 3
52 35 X 3
66 115 X 3
51 38 X 3
50 55 X 2
39 136 X 2
60 119 X 2
49 17 X 4
53 56 X 0
67 114 X 0
53 39 X 3
33 82 X 2
66 1 X 4
49 81 X 3
53 34 X 3
48 39 X 4
49 56 X 2
61 118 X 1
36 135 X 2
50 17 X 4
67 115 X 4
54 39 X 3
32 97 X 2
65 2 X 4
50 81 X 4
53 35 X 3
61 119 X 1
49 38 X 4
32 33 X 4
68 115 X 0
37 134 X 2
49 18 X 4
33 96 X 2
53 40 X 3
64 17 X 4
49 82 X 3
62 119 X 1
54 35 X 3
67 116 X 3
49 39 X 4
33 32 X 4
37 135 X 2
48 33 X 4
50 55 X 2
33 97 X 2
65 16 X 4
48 97 X 1
61 120 X 2
53 36 X 3
50 39 X 3
54 39 X 3
33 33 X 4
38 135 X 2
49 32 X 4
51 54 X 2
34 97 X 2
65 17 X 4
49 96 X 1
0 129 X 2
49 40 X 3
55 38 X 1
34 33 X 4
37 136 X 2
51 55 X 2
33 98 X 2
66 17 X 4
49 97 X 1
0 65 X 4
55 39 X 1
1 128 X 2
52 55 X 0
66 113 X 0
33 34 X 4
59 116 X 1
60 143 X 2
36 131 X 2
57 109 X 1
19 130 X 2
51 49 X 2
58 125 X 2
59 109 X 3
50 83 X 4
35 83 X 2
60 117 X 1
48 53 X 3
59 117 X 1
61 142 X 2
57 126 X 2
58 109 X 3
35 132 X 2
19 131 X 2
52 49 X 1
60 109 X 4
36 83 X 2
49 84 X 4
49 52 X 1
61 116 X 1
60 117 X 1
62 127 X 2
57 110 X 1
61 143 X 2
64 15 X 4
51 50 X 2
35 84 X 2
50 67 X 1
20 131 X 2
59 110 X 3
49 53 X 1
61 117 X 1
51 66 X 0
59 118 X 2
63 126 X 2
62 143 X 2
62 113 X 3
65 14 X 4
32 71 X 4
48 51 X 3
51 67 X 0
19 132 X 2
56 111 X 1
62 117 X 1
60 109 X 4
56 119 X 2
52 67 X 0
63 127 X 2
61 144 X 2
61 108 X 0
63 112 X 4
65 15 X 4
33 70 X 4
49 51 X 1
51 68 X 0
38 103 X 2
48 99 X 1
57 110 X 1
61 109 X 0
57 118 X 2
51 64 X 0
64 127 X 2
56 23 X 4
63 113 X 3
62 109 X 0
66 15 X 4
33 71 X 4
50 51 X 2
51 65 X 0
39 102 X 2
57 111 X 1
49 99 X 1
57 119 X 2
63 128 X 2
52 65 X 0
63 114 X 3
57 22 X 4
61 110 X 4
82 19 X 3
34 71 X 4
51 66 X 0
39 103 X 2
49 52 X 1
58 119 X 2
60 127 X 2
50 99 X 1
58 111 X 1
56 143 X 2
57 23 X 4
83 18 X 3
2 131 X 2
48 67 X 2
33 72 X 4
40 103 X 2
57 120 X 2
61 126 X 2
50 35 X 4
57 112 X 1
57 142 X 2
49 100 X 1
58 23 X 4
83 19 X 3
49 67 X 1
39 104 X 2
3 130 X 2
38 87 X 2
62 115 X 1
61 127 X 2
51 34 X 4
57 143 X 2
62 111 X 4
50 83 X 4
57 24 X 4
84 19 X 3
63 110 X 0
50 67 X 1
36 103 X 2
39 86 X 2
62 127 X 2
3 131 X 2
63 114 X 3
51 82 X 0
58 143 X 2
51 35 X 4
63 111 X 0
58 143 X 2
51 83 X 0
83 20 X 3
61 128 X 2
37 102 X 2
49 68 X 1
64 111 X 0
39 87 X 2
63 115 X 1
4 131 X 2
52 83 X 0
57 144 X 2
48 35 X 4
59 142 X 2
51 84 X 0
21 134 X 2
34 99 X 2
37 103 X 2
50 51 X 2
40 87 X 2
63 116 X 1
63 112 X 4
3 132 X 2
51 80 X 0
58 111 X 1
59 143 X 2
49 35 X 4
51 81 X 0
21 135 X 2
35 98 X 2
38 103 X 2
51 50 X 2
39 88 X 2
36 133 X 2
60 111 X 3
62 143 X 2
60 143 X 2
59 110 X 3
52 81 X 0
50 35 X 4
21 136 X 2
51 82 X 0
37 104 X 2
35 99 X 2
51 51 X 2
36 87 X 2
63 142 X 2
37 132 X 2
59 144 X 2
61 110 X 4
59 111 X 1
62 121 X 2
60 121 X 2
58 119 X 2
36 99 X 2
48 83 X 4
37 86 X 2
51 48 X 2
63 143 X 2
56 125 X 2
37 133 X 2
60 111 X 3
61 111 X 3
63 121 X 1
59 118 X 2
61 121 X 2
35 100 X 2
49 83 X 4
37 87 X 2
57 124 X 2
64 143 X 2
38 133 X 2
59 112 X 1
62 111 X 4
64 121 X 1
62 121 X 2
59 119 X 2
34 83 X 2
57 125 X 2
63 144 X 2
38 87 X 2
56 109 X 1
58 109 X 3
61 112 X 3
59 120 X 2
34 131 X 2
61 122 X 2
35 82 X 2
37 88 X 2
57 108 X 3
59 108 X 4
58 117 X 2
35 130 X 2
18 131 X 2
35 131 X 2
56 127 X 2
51 130 X 2
10 140 X 2
32 69 X 4
49 142 X 2
138 138 X 1
20 133 X 2
70 120 X 1
54 143 X 2
51 142 X 2
34 140 X 2
0 138 X 2
70 112 X 0
57 127 X 2
51 131 X 2
16 133 X 2
21 132 X 2
140 138 X 1
33 68 X 4
36 142 X 2
70 128 X 2
55 142 X 2
2 136 X 2
70 114 X 0
51 143 X 2
72 114 X 0
58 127 X 2
52 131 X 2
21 133 X 2
33 69 X 4
17 132 X 2
138 140 X 1
38 140 X 2
70 130 X 2
2 138 X 2
52 143 X 2
55 143 X 2
70 116 X 0
34 69 X 4
57 128 X 2
48 26 X 4
22 133 X 2
51 132 X 2
72 130 X 2
38 142 X 2
17 133 X 2
51 144 X 2
55 144 X 2
66 118 X 1
4 138 X 2
60 125 X 2
70 132 X 2
50 24 X 4
50 115 X 2
60 113 X 1
40 142 X 2
18 133 X 2
53 53 X 0
48 143 X 2
52 143 X 2
54 53 X 0
2 140 X 2
68 118 X 1
61 124 X 2
70 16 X 4
50 26 X 4
38 144 X 2
51 114 X 2
60 141 X 2
61 113 X 1
49 142 X 2
53 142 X 2
61 125 X 2
66 120 X 1
48 30 X 4
52 26 X 4
70 18 X 3
53 48 X 4
32 142 X 2
61 140 X 2
51 115 X 2
61 114 X 1
49 143 X 2
53 49 X 0
53 143 X 2
62 125 X 2
52 30 X 4
50 28 X 4
50 28 X 4
34 140 X 2
52 115 X 2
72 18 X 3
61 141 X 2
54 49 X 0
56 117 X 2
50 143 X 2
54 143 X 2
52 141 X 2
54 28 X 4
34 142 X 2
51 116 X 2
56 18 X 4
50 30 X 4
57 116 X 2
70 20 X 3
62 141 X 2
53 37 X 3
49 144 X 2
53 144 X 2
53 140 X 2
57 117 X 2
64 134 X 2
36 142 X 2
54 30 X 4
58 16 X 4
56 141 X 2
52 30 X 4
51 98 X 3
52 33 X 4
58 127 X 2
14 143 X 2
53 141 X 2
66 134 X 2
36 101 X 2
34 144 X 2
57 140 X 2
58 18 X 4
51 99 X 3
56 30 X 3
64 22 X 3
53 32 X 4
59 126 X 2
15 142 X 2
54 141 X 2
68 134 X 2
57 141 X 2
37 100 X 2
60 18 X 4
52 110 X 2
52 99 X 3
66 22 X 3
40 138 X 2
59 127 X 2
53 33 X 4
66 136 X 2
15 143 X 2
53 142 X 2
58 141 X 2
52 106 X 1
37 101 X 2
54 108 X 1
51 100 X 1
68 22 X 3
42 136 X 2
59 128 X 2
68 118 X 1
54 33 X 3
48 141 X 2
16 143 X 2
32 138 X 2
54 104 X 3
54 110 X 1
38 101 X 2
64 13 X 4
70 116 X 0
51 96 X 4
66 24 X 3
42 138 X 2
56 21 X 4
49 140 X 2
15 144 X 2
54 106 X 1
34 136 X 2
54 112 X 1
36 85 X 2
65 12 X 4
70 118 X 3
51 97 X 3
8 138 X 2
44 138 X 2
49 141 X 2
57 20 X 4
56 106 X 3
34 138 X 2
12 143 X 2
136 138 X 1
37 84 X 2
65 13 X 4
52 97 X 4
72 118 X 4
10 136 X 2
42 140 X 2
50 141 X 2
36 138 X 2
138 136 X 1
57 21 X 4
54 108 X 1
13 143 X 2
37 85 X 2
66 13 X 4
51 98 X 3
10 138 X 2
58 21 X 4
38 85 X 2
14 143 X 2
50 143 X 2
50 131 X 2
12 138 X 2
13 144 X 2
69 129 X 2
37 141 X 2
66 119 X 1
66 135 X 2
10 137 X 2
33 142 X 2
36 143 X 2
38 143 X 2
53 104 X 1
66 21 X 3
3 140 X 2
57 18 X 4
70 129 X 2
38 141 X 2
67 118 X 1
37 144 X 2
67 134 X 2
35 144 X 2
64 117 X 1
53 105 X 1
9 138 X 2
67 20 X 3
42 139 X 2
40 139 X 2
69 130 X 2
37 142 X 2
67 119 X 1
40 137 X 2
65 117 X 1
32 143 X 2
8 139 X 2
54 105 X 1
67 135 X 2
67 21 X 3
43 138 X 2
41 138 X 2
64 133 X 2
138 139 X 1
68 119 X 1
41 136 X 2
66 117 X 1
68 135 X 2
9 138 X 2
33 142 X 2
53 106 X 1
68 21 X 3
65 132 X 2
41 139 X 2
43 139 X 2
139 138 X 1
67 120 X 1
67 136 X 2
41 137 X 2
9 139 X 2
65 118 X 1
33 143 X 2
64 21 X 4
67 22 X 3
65 133 X 2
44 139 X 2
139 139 X 1
42 139 X 2
64 135 X 2
70 119 X 1
52 109 X 1
10 139 X 2
34 143 X 2
42 137 X 2
65 20 X 4
66 133 X 2
68 19 X 3
43 140 X 2
140 139 X 1
65 134 X 2
53 108 X 1
41 140 X 2
9 140 X 2
71 118 X 3
33 144 X 2
41 138 X 2
65 134 X 2
65 135 X 2
65 21 X 4
139 140 X 1
53 109 X 1
66 23 X 3
136 137 X 1
38 143 X 2
69 18 X 3
71 119 X 3
54 31 X 4
0 137 X 2
66 135 X 2
68 117 X 3
54 111 X 1
66 21 X 3
54 109 X 1
67 22 X 3
39 142 X 2
137 136 X 1
69 19 X 3
72 119 X 3
1 136 X 2
55 30 X 4
65 136 X 2
69 116 X 2
55 110 X 1
53 110 X 1
65 22 X 3
39 143 X 2
67 23 X 3
137 137 X 1
1 137 X 2
71 120 X 1
70 19 X 3
55 31 X 3
70 19 X 3
69 117 X 3
55 111 X 1
52 29 X 4
68 23 X 3
40 143 X 2
2 137 X 2
70 117 X 4
68 17 X 4
138 137 X 1
70 117 X 4
71 18 X 3
69 20 X 3
55 112 X 1
71 116 X 0
53 28 X 4
67 24 X 3
39 144 X 2
56 31 X 3
1 138 X 2
52 111 X 2
69 118 X 3
71 117 X 1
71 19 X 3
53 29 X 4
48 31 X 4
69 16 X 4
32 137 X 2
10 139 X 2
69 112 X 0
72 117 X 0
137 138 X 1
54 107 X 1
53 110 X 1
69 113 X 0
72 19 X 3
55 32 X 3
54 29 X 4
49 30 X 4
33 136 X 2
11 138 X 2
71 118 X 3
70 113 X 0
69 17 X 4
53 111 X 2
48 25 X 4
71 20 X 3
69 114 X 0
55 106 X 3
53 30 X 4
33 137 X 2
49 31 X 4
54 29 X 4
11 139 X 2
68 119 X 1
70 17 X 3
54 111 X 1
70 17 X 3
49 24 X 4
48 29 X 4
34 137 X 2
32 141 X 2
55 107 X 1
55 28 X 4
50 31 X 4
69 118 X 3
12 139 X 2
53 112 X 2
69 18 X 3
71 16 X 4
49 28 X 4
49 25 X 4
33 138 X 2
56 107 X 3
33 140 X 2
2 139 X 2
69 119 X 1
55 29 X 4
11 140 X 2
34 143 X 2
71 17 X 3
49 29 X 4
36 143 X 2
54 105 X 1
33 141 X 2
50 25 X 4
3 138 X 2
70 119 X 1
55 108 X 1
8 137 X 2
35 142 X 2
56 29 X 4
72 17 X 3
50 29 X 4
37 142 X 2
34 141 X 2
3 139 X 2
55 104 X 3
69 120 X 1
9 136 X 2
35 143 X 2
