Metric: Kerr (a = 0.990000, using normal r coord); Source: No source; Terminations: Horizon (stop at 1.010000x(horizon radius)), Boundary sphere (R = 1000.000000), Time out (max integration steps: 1000000), ; ViewScreen position: ( 0.000000, 1000.000000, 0.296697, 0.000000 ), screen size: ( 15.000000, 15.000000 ), Mesh: square subdivision (initial pixels: 200^2; max subdivision: 7; pixels subdivided per iteration: 2000; max total pixels: infinite; if pixel is initially subdivided, will continue to max: 0)
11000 6736  0
10760 7792  0
10224 8776  0
3856 8968  0
10664 4528  2
6160 10376  0
3688 4464  0
1808 7112  2
3280 8344  4
4776 2784  2
8904 1920  3
10888 7696  1
3680 8136  0
3624 8736  0
6152 10384  0
3216 7912  0
3848 8976  0
10216 8784  0
3688 8128  0
3624 8744  0
4776 2792  2
3224 7904  0
10944 5320  4
3272 8352  1
10608 6248  0
8904 1928  3
2912 10040  4
10208 8808  0
1800 7120  2
3688 8136  0
3632 8744  0
3224 7912  0
10616 6240  0
3904 2504  4
3696 8136  0
10216 8800  0
3648 8744  0
4784 2792  4
10952 5312  2
10760 7912  4
8912 1928  3
2920 10032  4
3232 7912  0
10616 6248  0
3688 8144  0
1792 7176  4
3656 8736  0
10216 8808  0
3224 7920  0
10624 6248  0
3912 2496  4
3656 8744  0
10224 8808  0
4776 2800  4
10952 5320  4
10768 7912  3
2920 10040  4
8904 1936  3
10616 6256  0
3680 9000  1
1800 7168  2
3664 8744  0
10216 8816  0
4768 3240  0
9440 3048  4
3912 2504  4
3656 8752  0
4776 3232  0
10208 8840  0
10760 7920  4
10960 5320  2
2928 10040  4
8896 2696  4
3688 8992  3
6144 10504  3
1800 7176  4
4776 3240  0
10216 8832  0
9448 3040  2
3920 2504  4
4784 3240  0
10216 8840  0
10624 8296  3
10952 5328  4
10784 7912  3
2920 10048  4
3688 9000  1
8904 2688  4
4776 3248  0
6152 10496  3
7440 7672  0
1808 7176  2
9448 3048  4
4800 5352  0
7448 7664  0
3912 2512  4
10632 8288  3
10952 5440  4
2976 7400  3
10792 7904  3
3696 9000  3
4808 5344  0
7448 7672  0
10128 4472  0
6152 10504  3
8904 2696  4
1800 7184  4
9456 3048  4
7448 7680  0
4808 5352  0
10136 4464  0
10632 8296  1
10952 5448  4
10792 7912  3
3688 9008  1
2984 7392  3
4816 5352  0
10136 4472  0
1792 7240  4
6160 10504  3
8912 2696  4
9448 3056  4
10208 8936  3
10144 4472  0
4808 5360  0
10640 8296  1
10960 5448  4
3680 10792  4
10800 7912  3
2984 7400  3
6152 10512  1
1800 7232  4
10136 4480  0
4768 5416  0
8904 2704  4
10992 6632  0
6848 2216  3
10216 8928  3
4776 5408  0
3904 3656  0
8896 2760  0
11000 6624  0
10632 8304  1
3688 10784  2
10792 7920  3
2984 7408  3
4776 5416  0
3912 3648  0
6144 11848  2
8904 2760  0
11000 6632  0
1800 7240  4
6856 2208  4
10216 8936  3
4784 5416  0
3912 3656  0
11008 6632  0
8912 2760  0
10592 8328  3
3688 10792  2
10784 7944  3
5600 2440  4
4776 5424  0
11000 6640  0
3920 3656  0
8904 2768  0
6152 11840  2
1808 7240  2
6856 2216  3
4768 5448  0
10224 8936  3
10944 5640  0
3912 3664  0
8896 3144  0
10600 8320  3
3696 10792  2
10792 7936  1
4776 5440  0
5608 2432  4
10952 5632  0
3904 4104  0
8904 3136  0
6152 11848  2
1800 7248  4
4776 5448  0
10952 5640  0
6864 2216  3
3912 4096  0
10600 8328  3
10216 8944  3
8904 3144  0
3688 10800  4
10792 7944  1
4784 5448  0
5608 2440  3
3912 4104  0
10960 5640  0
8912 3144  0
6160 11848  2
1856 5832  4
4776 5456  0
4064 3496  0
3920 4104  0
10608 8328  3
10272 3912  4
10952 5648  0
6880 2184  4
8904 3152  0
3776 2600  4
10800 7944  1
4736 5480  0
4072 3488  0
3912 4112  0
10944 5704  0
1864 5824  4
6152 11856  4
4744 5472  0
4072 3496  0
10280 3904  4
10600 8336  3
10952 5696  0
6888 2176  2
8896 11464  3
3784 2592  4
4744 5480  0
10792 7952  1
4080 3496  0
3904 9160  3
10952 5704  0
9120 2888  0
6208 2248  4
1864 5832  4
3680 8776  0
4752 5480  0
4072 3504  0
10960 5704  0
9128 2888  0
10280 3912  4
6888 2184  4
3688 8768  0
3784 2600  4
4744 5488  0
8904 11456  1
10952 5712  0
9128 2896  0
3912 9160  3
3688 8776  0
4768 6824  0
6216 2240  2
1872 5832  2
3520 4008  4
10944 7048  0
10608 6344  0
6896 2184  4
3696 8776  0
10288 3912  4
4776 6816  0
3792 2600  4
10952 7040  0
8904 11464  3
10616 6344  0
3688 8784  0
3912 9168  3
4776 6824  0
6216 2248  4
3528 4000  4
10952 7048  0
1864 5840  4
10624 6344  0
6888 2192  4
3712 8808  0
4784 6824  0
3784 2608  4
10280 3920  4
10960 7048  0
10616 6352  0
8912 11464  3
3720 8800  0
4776 6832  0
3904 10952  2
10952 7056  0
3528 4008  4
6224 2248  4
3008 7208  0
1856 5896  4
3720 8808  0
6880 2216  3
4768 6856  0
3744 2632  4
10992 6648  0
10304 3944  4
3016 7200  0
3728 8808  0
4776 6848  0
8904 11472  3
3912 10944  2
11000 6648  0
3016 7208  0
3536 4008  4
6216 2256  4
1864 5888  2
3720 8816  0
6888 2208  4
4776 6856  0
8960 9928  0
11008 6648  0
3752 2624  4
3024 7208  0
10312 3936  2
6208 4296  0
4784 6856  0
8968 9920  0
3912 10952  2
11000 6656  0
3016 7216  0
3528 4016  4
6216 4288  0
1864 5896  2
2928 7496  2
4776 6864  0
6888 2216  3
8968 9928  0
3752 2632  4
10312 3944  4
6216 4296  0
4800 6888  0
8976 9928  0
10944 7432  3
3920 10952  2
11280 9272  1
3040 5128  3
6224 4296  0
4808 6880  0
1872 5896  2
2936 7496  2
6896 2216  3
8968 9936  0
3760 2632  4
6216 4304  0
10320 3944  2
4808 6888  0
10952 7424  3
3912 10960  2
11288 9264  1
10608 6264  0
3048 5120  3
4816 6888  0
1864 5904  2
2944 7496  4
6912 2216  3
9024 1992  3
3752 2640  2
4144 3800  0
10616 6264  0
4808 6896  0
10312 3952  4
10952 7432  3
4152 3792  0
11288 9272  1
10624 6264  0
4768 9352  0
7520 4536  0
3048 5128  3
1856 7688  4
2936 7504  2
6920 2208  4
9032 1984  3
10616 6272  0
4152 3800  0
4776 9344  0
7528 4528  0
3744 3688  2
6272 2312  0
11288 9280  1
4160 3800  0
7528 4536  0
10960 7432  1
4776 9352  0
1864 7680  2
2936 10032  2
11936 7160  1
6920 2216  3
6280 2304  0
7296 2280  0
4152 3808  0
9032 1992  3
7536 4536  0
3752 3680  2
4784 9352  0
7304 2272  0
6280 2312  0
7528 4544  0
3968 3592  0
4776 9360  0
1864 7688  4
10952 7440  3
2936 10040  2
11944 7152  1
6928 2216  3
7304 2280  0
6288 2312  0
3976 3584  0
4800 9384  0
9040 1992  3
3752 3688  2
10816 5160  0
7312 2280  0
6280 2320  0
10336 3976  4
4808 9376  0
3976 3592  0
10944 9800  1
1872 7688  2
2944 10040  2
11944 7160  1
10824 5152  0
7304 2288  0
6336 2312  0
4808 9384  0
3760 3688  4
3984 3592  0
9032 2000  1
10824 5160  0
6344 2304  0
4816 9384  0
3976 3600  0
10344 3968  2
10952 9792  1
1864 7696  4
2936 10048  4
10832 5160  0
11952 7160  1
10592 4424  4
4808 9392  0
6344 2312  0
3968 8584  0
3752 3696  4
10824 5168  0
9024 2760  4
6352 2312  0
3744 4328  0
3976 8576  0
10344 3976  2
10952 9800  1
10848 5224  0
1920 5512  4
3008 5224  3
11944 7168  1
10600 4416  4
4768 9960  3
3752 4320  0
3976 8584  0
6344 2320  0
10856 5216  0
9032 2752  2
3752 4328  0
3984 8584  0
6336 7944  0
10856 5224  0
10960 9800  3
10352 3976  2
3016 5216  3
1928 5504  4
4128 3288  2
10600 4424  4
3760 4328  0
4776 9952  3
3976 8592  0
6344 7936  0
10864 5224  0
9032 2760  4
3752 4336  0
6344 7944  0
10856 5232  0
10952 9808  3
10344 3984  2
3016 5224  3
4136 3280  2
1928 5512  4
3744 4360  0
6352 7944  0
10608 4424  4
10848 5256  0
11776 8120  1
4776 9960  3
3752 4352  0
9040 2760  2
6344 7952  0
10856 5248  0
11248 4008  3
11008 3656  1
1936 5512  4
3016 5232  3
3752 4360  0
4136 3288  4
6336 9992  0
10856 5256  0
4784 9960  3
11784 8112  3
10600 4432  4
3048 5224  0
3760 4360  0
10864 5256  0
9032 2768  4
6344 9984  0
11256 4000  3
11016 3648  3
1928 5520  4
3056 5224  0
3752 4368  0
4144 3288  4
9024 9352  0
6344 9992  0
10856 5264  0
10624 4456  4
4776 9968  3
11784 8120  3
3048 5232  0
3744 8232  0
9032 9344  0
6352 9992  0
10848 7496  0
11256 4008  3
11016 3656  1
1920 5576  4
3072 5224  0
3752 8224  0
9032 9352  0
6344 10000  0
10856 7496  0
4136 3296  4
10632 4448  2
4768 11464  4
11792 8120  3
3080 5216  0
3752 8232  0
9040 9352  0
10864 7496  0
11264 4008  3
1928 5568  2
3760 8232  0
3080 5224  0
11024 3656  3
9032 9360  0
6400 1544  3
10856 7504  0
10848 5000  4
4776 11456  2
3752 8240  0
11784 8128  3
10632 4456  2
3088 5224  0
10816 7592  0
10608 6232  0
3744 8264  0
11256 4016  3
3080 5232  0
1928 5576  2
10824 7584  0
11016 3664  1
10616 6224  0
6408 1536  3
10856 4992  2
4776 11464  4
3752 8256  0
10640 4456  2
3528 4136  0
10304 4072  0
3968 11016  4
10824 7592  0
10616 6232  0
3752 8264  0
3536 4136  0
10312 4064  0
10832 7592  0
1936 5576  2
11008 5576  4
10624 6232  0
6408 1544  3
10856 5000  4
4784 11464  2
3760 8264  0
3528 4144  0
10632 4464  2
10824 7600  0
