Metric: Kerr (a = 0.500000, using normal r coord); Source: No source; Terminations: Horizon (stop at 1.010000x(horizon radius)), Boundary sphere (R = 1000.000000), Time out (max integration steps: 1000000), ; ViewScreen position: (0.000000, 1000.000000, 1.570796, 0.000000), screen size: (15.000000, 15.000000), Mesh: simple square grid (100^2 pixels)
0 1  4
0 7  4
0 3  4
0 6  4
0 9  4
0 10  4
0 2  4
0 4  4
0 0  4
0 8  4
0 11  4
0 5  4
0 13  4
0 12  4
0 15  4
0 14  4
0 17  4
0 18  4
0 16  4
0 21  4
0 19  4
0 20  4
0 22  4
0 23  4
0 25  4
0 24  4
0 26  4
0 30  4
0 28  4
0 33  4
0 32  4
0 27  4
0 29  4
0 31  4
0 34  4
0 35  4
0 37  4
0 36  4
0 38  4
0 42  4
0 41  4
0 40  4
0 43  4
0 44  4
0 39  4
0 45  4
0 46  4
0 47  4
0 49  4
0 48  4
0 50  2
0 51  2
0 52  2
0 53  2
0 56  2
0 55  2
0 54  2
0 57  2
0 58  2
0 59  2
0 60  2
0 61  2
0 62  2
0 63  2
0 65  2
0 66  2
0 64  2
0 67  2
0 68  2
0 69  2
0 71  2
0 70  2
0 72  2
0 74  2
0 73  2
0 75  2
0 76  2
0 77  2
0 79  2
0 80  2
0 78  2
0 81  2
0 82  2
0 83  2
0 84  2
0 85  2
0 86  2
0 87  2
0 88  2
0 89  2
0 90  2
0 91  2
0 92  2
0 93  2
0 94  2
0 95  2
0 96  2
0 98  2
0 97  2
0 99  2
1 0  4
1 1  4
1 2  4
1 3  4
1 4  4
1 5  4
1 6  4
1 8  4
1 10  4
1 9  4
1 12  4
1 7  4
1 11  4
1 13  4
1 15  4
1 14  4
1 16  4
1 17  4
1 19  4
1 21  4
1 18  4
1 22  4
1 20  4
1 23  4
1 24  4
1 25  4
1 26  4
1 27  4
1 28  4
1 29  4
1 31  4
1 30  4
1 34  4
1 33  4
1 32  4
1 36  4
1 35  4
1 37  4
1 38  4
1 39  4
1 40  4
1 41  4
1 42  4
1 43  4
1 44  4
1 46  4
1 45  4
1 47  4
1 48  4
1 49  4
1 50  2
1 51  2
1 52  2
1 53  2
1 54  2
1 55  2
1 56  2
1 58  2
1 59  2
1 57  2
1 61  2
1 62  2
1 63  2
1 60  2
1 67  2
1 66  2
1 68  2
1 69  2
1 70  2
1 64  2
1 72  2
1 73  2
1 74  2
1 65  2
1 71  2
1 75  2
1 77  2
1 76  2
1 78  2
1 79  2
1 80  2
1 82  2
1 83  2
1 84  2
1 81  2
1 85  2
1 86  2
1 87  2
1 88  2
1 89  2
1 90  2
1 92  2
1 91  2
1 93  2
1 94  2
1 95  2
1 96  2
1 97  2
1 98  2
1 99  2
2 1  4
2 0  4
2 2  4
2 4  4
2 3  4
2 6  4
2 7  4
2 5  4
2 8  4
2 10  4
2 9  4
2 11  4
2 12  4
2 14  4
2 13  4
2 16  4
2 15  4
2 17  4
2 18  4
2 19  4
2 20  4
2 22  4
2 21  4
2 23  4
2 25  4
2 26  4
2 24  4
2 27  4
2 28  4
2 30  4
2 31  4
2 29  4
2 32  4
2 34  4
2 33  4
2 36  4
2 35  4
2 37  4
2 38  4
2 39  4
2 40  4
2 41  4
2 43  4
2 42  4
2 44  4
2 47  4
2 51  2
2 50  2
2 46  4
2 49  4
2 45  4
2 52  2
2 53  2
2 54  2
2 48  4
2 55  2
2 57  2
2 56  2
2 59  2
2 58  2
2 61  2
2 60  2
2 63  2
2 62  2
2 65  2
2 64  2
2 67  2
2 66  2
2 68  2
2 71  2
2 70  2
2 69  2
2 72  2
2 74  2
2 73  2
2 77  2
2 76  2
2 75  2
2 78  2
2 79  2
2 80  2
2 81  2
2 82  2
2 84  2
2 85  2
2 83  2
2 87  2
2 88  2
2 90  2
2 86  2
2 89  2
2 91  2
2 92  2
2 93  2
2 94  2
2 96  2
2 95  2
2 99  2
2 97  2
3 0  4
2 98  2
3 1  4
3 2  4
3 3  4
3 4  4
3 5  4
3 6  4
3 7  4
3 9  4
3 8  4
3 12  4
3 10  4
3 11  4
3 13  4
3 14  4
3 15  4
3 16  4
3 17  4
3 18  4
3 19  4
3 22  4
3 20  4
3 21  4
3 23  4
3 24  4
3 25  4
3 26  4
3 27  4
3 28  4
3 29  4
3 30  4
3 31  4
3 32  4
3 33  4
3 34  4
3 36  4
3 35  4
3 37  4
3 38  4
3 40  4
3 39  4
3 41  4
3 42  4
3 45  4
3 43  4
3 44  4
3 46  4
3 47  4
3 48  4
3 49  4
3 51  2
3 50  2
3 53  2
3 54  2
3 55  2
3 56  2
3 57  2
3 58  2
3 52  2
3 59  2
3 62  2
3 61  2
3 60  2
3 64  2
3 63  2
3 65  2
3 66  2
3 67  2
3 68  2
3 69  2
3 71  2
3 70  2
3 72  2
3 75  2
3 73  2
3 74  2
3 77  2
3 76  2
3 78  2
3 80  2
3 79  2
3 81  2
3 82  2
3 83  2
3 84  2
3 85  2
3 86  2
3 88  2
3 87  2
3 91  2
3 90  2
3 92  2
3 89  2
3 93  2
3 94  2
3 95  2
3 96  2
3 97  2
3 99  2
3 98  2
4 1  4
4 2  4
4 0  4
4 3  4
4 4  4
4 5  4
4 6  4
4 7  4
4 8  4
4 9  4
4 10  4
4 11  4
4 15  4
4 13  4
4 12  4
4 14  4
4 16  4
4 18  4
4 17  4
4 20  4
4 19  4
4 21  4
4 22  4
4 23  4
4 24  4
4 25  4
4 26  4
4 27  4
4 28  4
4 29  4
4 30  4
4 31  4
4 32  4
4 34  4
4 33  4
4 37  4
4 36  4
4 38  4
4 35  4
4 41  4
