   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000      
   9.37499999999999999999999999999999970E-0003   1.18241645887534485866806467442265908E-0007
   1.87499999999999999999999999999999994E-0002   4.72966524046258350047590269811883977E-0007
   2.81250000000000000000000000000000006E-0002   1.06417443149826455332662740283259278E-0006
   3.74999999999999999999999999999999988E-0002   1.89186502342935558170746024309510182E-0006
   4.68750000000000000000000000000000000E-0002   2.95603781891837129309788731352529857E-0006
   5.62500000000000000000000000000000012E-0002   4.25669220003881541418945113097376057E-0006
   6.56250000000000000000000000000000024E-0002   5.79382741168338924251408373861142504E-0006
   7.49999999999999999999999999999999976E-0002   7.56744256151188527638517252455854622E-0006
   8.43750000000000000000000000000000048E-0002   9.57753661993198147198367352875913059E-0006
   9.37500000000000000000000000000000000E-0002   1.18241084200913870272427236706473982E-0005
  0.103124999999999999999999999999999995         1.43071566578746672062800595024049152E-0005
  0.112500000000000000000000000000000002         1.70266798919022848223512099249125030E-0005
  0.121874999999999999999999999999999998         1.99826765435308262320053669726309192E-0005
  0.131250000000000000000000000000000005         2.31751448968539349627950431636274395E-0005
  0.140625000000000000000000000000000000         2.66040830987037149771081176411206905E-0005
  0.149999999999999999999999999999999995         3.02694891586524770971442100105234696E-0005
  0.159374999999999999999999999999999990         3.41713609490147577801472321180989682E-0005
  0.168750000000000000000000000000000010         3.83096962048495688103862875925907498E-0005
  0.178125000000000000000000000000000005         4.26844925239628527298514776254234873E-0005
  0.187500000000000000000000000000000000         4.72957473669101281977548349368454625E-0005
  0.196874999999999999999999999999999995         5.21434580569993150622072771542781560E-0005
  0.206249999999999999999999999999999990         5.72276217802937323722614735932824982E-0005
  0.215625000000000000000000000000000010         6.25482355856152647392539338522910071E-0005
  0.225000000000000000000000000000000005         6.81052963845476938711572619237568621E-0005
  0.234375000000000000000000000000000000         7.38988009514401930419177491544291510E-0005
  0.243749999999999999999999999999999995         7.99287459234109828924762056541848922E-0005
  0.253124999999999999999999999999999990         8.61951278003511473973531697534132874E-0005
  0.262500000000000000000000000000000010         9.26979429449286091367833833260190987E-0005
  0.271874999999999999999999999999999981         9.94371875825922632319511806068932899E-0005
  0.281250000000000000000000000000000000         1.06412857801576269457662348650016322E-0004
  0.290625000000000000000000000000000019         1.13624949552904502161213617881338552E-0004
  0.299999999999999999999999999999999990         1.21073458650395157700717138748819734E-0004
  0.309375000000000000000000000000000010         1.28758380770665519179213684005474831E-0004
  0.318749999999999999999999999999999981         1.36679711453136878298471704782909116E-0004
  0.328125000000000000000000000000000000         1.44837446100039614192572633093892421E-0004
  0.337500000000000000000000000000000019         1.53231579976418429129180681859146843E-0004
  0.346874999999999999999999999999999990         1.61862108210137740987913620349962463E-0004
  0.356250000000000000000000000000000010         1.70729025791887232442015012125328851E-0004
  0.365624999999999999999999999999999981         1.79832327575187556782712736461980131E-0004
  0.375000000000000000000000000000000000         1.89172008276396200336073876705329480E-0004
  0.384375000000000000000000000000000019         1.98748062474713501430460489728997122E-0004
  0.393749999999999999999999999999999990         2.08560484612188825879327751394520565E-0004
  0.403125000000000000000000000000000010         2.18609268993726898949444967092663535E-0004
  0.412499999999999999999999999999999981         2.28894409787094293788935908948280134E-0004
  0.421875000000000000000000000000000000         2.39415901022926076293039685993226067E-0004
  0.431250000000000000000000000000000019         2.50173736594732606388351085082643760E-0004
  0.440624999999999999999999999999999990         2.61167910258906495718638162531505917E-0004
  0.450000000000000000000000000000000010         2.72398415634729721717255382609582767E-0004
  0.459374999999999999999999999999999981         2.83865246204380898052752170103434080E-0004
  0.468750000000000000000000000000000000         2.95568395312942701435582371272190595E-0004
